customer_id,product_id,acquisition_date
C005715,savings_account,2008-05-11
C005715,checking_account,2021-07-22
C005716,credit_card_basic,2025-07-25
C005716,personal_loan,2025-10-14
C005716,savings_account,2025-07-17
C005716,credit_card_gold,2025-09-06
C005717,personal_loan,2017-07-08
C005717,savings_account,2013-01-04
C005717,checking_account,2011-02-21
C005717,credit_card_gold,2007-05-22
C005718,savings_account,2020-12-18
C005718,credit_card_gold,2021-01-02
C005718,investment_account,2025-11-17
C005718,mutual_fund,2019-12-25
C005718,life_insurance,2015-05-07
C005718,checking_account,2016-10-26
C005719,credit_card_basic,2025-06-23
C005719,mortgage,2025-06-25
C005720,checking_account,2024-07-04
C005720,credit_card_basic,2020-05-12
C005720,savings_account,2017-03-30
C005720,credit_card_gold,2017-03-19
C005720,personal_loan,2024-11-02
C005721,personal_loan,2018-01-12
C005721,car_loan,2023-08-31
C005721,savings_account,2021-12-20
C005721,checking_account,2020-07-21
C005722,mortgage,2024-05-23
C005722,checking_account,2019-12-23
C005722,savings_account,2017-10-20
C005722,credit_card_gold,2017-03-21
C005723,credit_card_basic,2021-12-15
C005723,mortgage,2024-07-02
C005723,savings_account,2022-10-16
C005723,credit_card_gold,2025-01-06
C005723,checking_account,2023-12-03
C005724,mortgage,2025-11-18
C005724,checking_account,2023-09-11
C005724,credit_card_gold,2023-11-09
C005725,credit_card_basic,2014-12-26
C005725,mortgage,2021-12-29
C005725,personal_loan,2021-04-27
C005725,credit_card_gold,2022-08-09
C005726,credit_card_basic,2016-01-07
C005726,mortgage,2020-10-02
C005726,checking_account,2015-09-09
C005726,credit_card_gold,2022-12-22
C005727,savings_account,2024-07-04
C005727,checking_account,2024-07-28
C005728,savings_account,2017-10-23
C005728,checking_account,2015-11-02
C005729,car_loan,2020-09-28
C005729,investment_account,2021-12-17
C005729,mutual_fund,2024-12-15
C005729,life_insurance,2021-08-22
C005729,checking_account,2021-11-14
C005730,checking_account,2025-04-27
C005730,credit_card_gold,2025-08-27
C005731,mortgage,2008-09-05
C005731,savings_account,2024-12-30
C005731,credit_card_gold,2025-11-01
C005732,mortgage,2015-08-27
C005732,checking_account,2017-11-03
C005733,stocks,2022-10-03
C005733,savings_account,2022-08-20
C005733,credit_card_platinum,2024-02-21
C005733,bonds,2020-07-30
C005733,mutual_fund,2023-07-17
C005733,life_insurance,2024-03-15
C005733,investment_account,2022-07-12
C005733,checking_account,2022-06-04
C005734,car_loan,2017-06-14
C005734,credit_card_basic,2008-10-19
C005734,savings_account,2010-09-01
C005734,credit_card_gold,2011-08-09
C005734,checking_account,2009-06-17
C005735,mortgage,2025-08-04
C005735,health_insurance,2023-11-09
C005735,savings_account,2019-12-02
C005735,mutual_fund,2024-09-14
C005735,personal_loan,2016-11-07
C005735,checking_account,2018-05-10
C005736,business_loan,2018-11-29
C005736,business_account,2019-02-04
C005736,health_insurance,2012-09-13
C005736,credit_card_business,2012-06-23
C005736,checking_account,2016-07-31
C005737,savings_account,2020-04-19
C005737,checking_account,2020-01-28
C005738,credit_card_basic,2023-05-06
C005738,savings_account,2023-12-03
C005738,checking_account,2023-06-07
C005738,credit_card_gold,2023-12-25
C005739,checking_account,2024-11-08
C005739,savings_account,2024-10-04
C005739,credit_card_gold,2020-12-09
C005739,life_insurance,2021-01-01
C005740,credit_card_basic,2024-04-18
C005740,mortgage,2019-07-09
C005740,savings_account,2025-04-08
C005740,credit_card_gold,2024-06-21
C005740,checking_account,2015-03-19
C005741,stocks,2020-09-07
C005741,savings_account,2025-04-03
C005741,credit_card_platinum,2017-11-01
C005741,investment_account,2019-11-01
C005741,mutual_fund,2023-04-18
C005741,life_insurance,2017-07-21
C005741,checking_account,2018-05-24
C005742,savings_account,2023-08-18
C005742,checking_account,2022-06-24
C005742,credit_card_gold,2023-03-14
C005743,stocks,2024-11-07
C005743,checking_account,2025-06-23
C005743,savings_account,2025-01-05
C005743,credit_card_gold,2023-06-29
C005743,investment_account,2024-12-07
C005743,mutual_fund,2023-09-04
C005743,life_insurance,2023-09-06
C005743,personal_loan,2024-09-30
C005744,credit_card_basic,2025-04-16
C005744,mortgage,2018-07-13
C005744,savings_account,2014-11-03
C005744,checking_account,2016-08-21
C005745,checking_account,2022-03-08
C005745,credit_card_basic,2025-10-04
C005745,savings_account,2023-03-13
C005745,credit_card_gold,2022-04-03
C005745,personal_loan,2024-07-02
C005746,car_loan,2021-05-13
C005746,checking_account,2021-07-31
C005746,credit_card_gold,2022-04-10
C005747,credit_card_basic,2019-01-21
C005747,savings_account,2015-12-10
C005748,stocks,2019-03-25
C005748,car_loan,2025-03-21
C005748,savings_account,2023-05-30
C005748,credit_card_gold,2020-01-13
C005748,investment_account,2021-03-09
C005748,life_insurance,2020-10-18
C005748,personal_loan,2024-01-30
C005748,checking_account,2022-10-31
C005749,stocks,2023-08-07
C005749,checking_account,2024-09-30
C005749,savings_account,2023-04-24
C005749,credit_card_gold,2023-08-23
C005749,credit_card_platinum,2024-09-17
C005749,mutual_fund,2024-11-14
C005749,personal_loan,2025-03-13
C005750,mortgage,2018-04-20
C005750,savings_account,2020-11-20
C005750,credit_card_gold,2011-08-02
C005750,credit_card_platinum,2021-09-07
C005750,mutual_fund,2011-12-07
C005750,investment_account,2017-06-03
C005750,checking_account,2015-08-31
C005751,credit_card_basic,2024-09-08
C005751,savings_account,2024-10-17
C005751,checking_account,2025-08-13
C005751,credit_card_gold,2023-11-15
C005752,savings_account,2021-01-11
C005752,checking_account,2023-09-06
C005753,stocks,2022-11-12
C005753,mutual_fund,2016-09-17
C005753,health_insurance,2024-09-23
C005753,checking_account,2023-12-03
C005754,business_loan,2024-01-24
C005754,business_account,2024-09-18
C005754,health_insurance,2023-06-01
C005754,credit_card_business,2023-12-29
C005754,checking_account,2014-08-21
C005755,credit_card_basic,2014-06-05
C005755,checking_account,2020-04-05
C005755,personal_loan,2025-07-19
C005756,credit_card_basic,2025-06-11
C005756,checking_account,2025-06-04
C005757,checking_account,2019-05-26
C005757,savings_account,2022-11-25
C005757,personal_loan,2022-09-30
C005757,credit_card_gold,2016-12-20
C005758,credit_card_basic,2022-03-24
C005758,checking_account,2022-08-16
C005759,credit_card_basic,2022-09-11
C005759,mortgage,2024-08-12
C005759,savings_account,2024-02-05
C005759,personal_loan,2022-07-20
C005759,checking_account,2024-04-30
C005760,stocks,2020-02-14
C005760,mortgage,2015-10-11
C005760,health_insurance,2007-09-15
C005760,savings_account,2014-08-15
C005760,credit_card_platinum,2014-07-26
C005760,mutual_fund,2016-12-01
C005760,investment_account,2023-09-05
C005760,life_insurance,2016-03-22
C005760,bonds,2013-12-13
C005760,checking_account,2013-03-24
C005761,credit_card_basic,2023-09-25
C005761,savings_account,2024-04-27
C005761,checking_account,2024-01-27
C005762,business_account,2025-01-01
C005762,health_insurance,2021-03-13
C005762,checking_account,2024-12-09
C005762,business_loan,2023-05-03
C005763,stocks,2008-02-03
C005763,mortgage,2015-04-20
C005763,savings_account,2015-07-07
C005763,investment_account,2022-12-12
C005763,life_insurance,2016-05-08
C005763,checking_account,2018-03-27
C005764,personal_loan,2025-12-01
C005764,credit_card_basic,2025-09-09
C005764,savings_account,2025-09-21
C005764,credit_card_gold,2025-06-12
C005765,car_loan,2023-05-15
C005765,checking_account,2024-05-21
C005765,credit_card_basic,2025-02-10
C005765,savings_account,2019-10-21
C005765,personal_loan,2020-06-08
C005766,stocks,2025-11-11
C005766,car_loan,2025-11-28
C005766,credit_card_gold,2024-05-27
C005766,investment_account,2024-09-01
C005766,life_insurance,2023-10-05
C005766,personal_loan,2024-10-24
C005767,credit_card_basic,2021-07-11
C005767,savings_account,2011-06-14
C005767,checking_account,2020-03-25
C005767,credit_card_gold,2008-05-18
C005768,credit_card_basic,2018-07-16
C005768,mortgage,2018-01-14
C005768,savings_account,2019-06-11
C005769,business_loan,2021-12-25
C005769,business_account,2022-11-03
C005769,health_insurance,2023-03-19
C005769,credit_card_business,2020-05-04
C005769,checking_account,2022-11-10
C005770,car_loan,2021-08-24
C005770,credit_card_basic,2015-06-17
C005770,savings_account,2017-05-07
C005770,credit_card_gold,2022-10-07
C005770,checking_account,2019-02-22
C005771,personal_loan,2012-07-22
C005771,credit_card_gold,2016-02-11
C005772,car_loan,2022-03-10
C005772,savings_account,2020-10-04
C005772,investment_account,2025-06-21
C005772,mutual_fund,2023-04-07
C005772,life_insurance,2017-12-09
C005772,checking_account,2023-09-06
C005773,credit_card_basic,2013-03-04
C005773,savings_account,2015-09-18
C005773,checking_account,2021-07-21
C005773,credit_card_gold,2013-11-25
C005774,car_loan,2024-04-18
C005774,mortgage,2025-10-08
C005774,credit_card_platinum,2021-11-03
C005774,mutual_fund,2024-10-30
C005774,investment_account,2024-11-26
C005774,life_insurance,2023-03-17
C005774,personal_loan,2025-10-31
C005774,checking_account,2021-12-28
C005775,stocks,2021-06-24
C005775,mortgage,2020-06-08
C005775,health_insurance,2025-02-07
C005775,savings_account,2019-02-22
C005775,credit_card_platinum,2010-10-17
C005775,investment_account,2011-10-24
C005775,mutual_fund,2018-04-21
C005775,life_insurance,2025-02-08
C005775,checking_account,2022-02-21
C005776,credit_card_basic,2025-08-04
C005776,mortgage,2025-08-05
C005776,checking_account,2025-10-30
C005777,credit_card_basic,2017-12-14
C005777,mortgage,2014-07-02
C005777,savings_account,2014-03-27
C005777,credit_card_gold,2023-11-13
C005777,checking_account,2011-11-01
C005778,checking_account,2016-05-09
C005778,credit_card_gold,2013-04-14
C005779,credit_card_basic,2019-11-19
C005779,mortgage,2025-11-10
C005779,checking_account,2022-04-08
C005779,personal_loan,2016-02-15
C005780,personal_loan,2025-03-19
C005780,savings_account,2025-10-07
C005780,checking_account,2025-12-01
C005781,credit_card_basic,2017-08-10
C005781,personal_loan,2022-08-22
C005782,credit_card_basic,2025-04-10
C005782,mortgage,2025-09-17
C005782,savings_account,2025-12-03
C005782,credit_card_gold,2025-10-24
C005782,checking_account,2025-04-17
C005783,savings_account,2016-12-25
C005783,mutual_fund,2021-03-24
C005783,life_insurance,2012-12-05
C005783,personal_loan,2017-10-15
C005783,checking_account,2018-03-04
C005784,credit_card_basic,2023-01-05
C005784,checking_account,2022-02-04
C005784,savings_account,2024-01-08
C005784,personal_loan,2024-08-20
C005785,credit_card_basic,2024-05-18
C005785,personal_loan,2016-04-10
C005785,checking_account,2021-02-05
C005785,credit_card_gold,2023-09-02
C005786,mortgage,2023-01-18
C005786,savings_account,2020-06-19
C005786,personal_loan,2016-02-22
C005786,credit_card_gold,2021-01-21
C005787,business_account,2024-04-03
C005787,checking_account,2013-04-20
C005787,business_loan,2022-07-20
C005788,personal_loan,2022-06-04
C005788,savings_account,2021-09-13
C005788,checking_account,2021-07-23
C005789,credit_card_basic,2024-03-15
C005789,mortgage,2016-05-06
C005789,checking_account,2018-04-10
C005790,mortgage,2017-02-17
C005790,credit_card_gold,2025-01-16
C005791,stocks,2014-07-31
C005791,car_loan,2015-05-09
C005791,checking_account,2019-12-16
C005791,savings_account,2023-08-16
C005791,credit_card_gold,2015-06-26
C005791,investment_account,2015-01-04
C005791,personal_loan,2016-05-11
C005792,credit_card_basic,2022-08-12
C005792,checking_account,2024-08-19
C005793,health_insurance,2017-11-01
C005793,savings_account,2017-04-19
C005793,credit_card_platinum,2017-07-02
C005793,investment_account,2021-06-08
C005793,mutual_fund,2022-10-27
C005793,checking_account,2023-10-12
C005794,personal_loan,2020-12-07
C005794,savings_account,2020-06-15
C005794,checking_account,2024-05-03
C005794,credit_card_gold,2015-01-05
C005795,stocks,2025-07-22
C005795,health_insurance,2025-09-09
C005795,savings_account,2021-07-31
C005795,credit_card_gold,2022-07-20
C005795,investment_account,2024-10-19
C005795,mutual_fund,2025-08-27
C005795,checking_account,2025-12-01
C005796,checking_account,2023-07-26
C005796,credit_card_basic,2019-08-26
C005796,mortgage,2023-11-25
C005796,savings_account,2021-09-17
C005796,personal_loan,2025-11-20
C005797,savings_account,2020-12-21
C005797,checking_account,2023-08-30
C005798,business_account,2022-06-03
C005798,health_insurance,2021-08-12
C005798,checking_account,2017-08-15
C005798,business_loan,2013-02-17
C005799,savings_account,2025-11-10
C005799,checking_account,2019-10-13
C005800,car_loan,2022-06-01
C005800,checking_account,2024-05-15
C005800,credit_card_basic,2022-08-22
C005800,credit_card_gold,2024-03-19
C005800,personal_loan,2023-01-18
C005801,business_loan,2025-09-05
C005801,business_account,2025-08-12
C005801,health_insurance,2025-01-09
C005801,credit_card_business,2025-11-20
C005801,checking_account,2025-01-28
C005802,credit_card_basic,2024-01-21
C005802,mortgage,2024-10-08
C005802,savings_account,2025-06-03
C005802,credit_card_gold,2025-01-10
C005802,checking_account,2025-05-17
C005803,credit_card_basic,2024-12-18
C005803,savings_account,2025-01-11
C005803,credit_card_gold,2025-06-07
C005804,checking_account,2023-06-15
C005804,savings_account,2009-01-05
C005804,credit_card_gold,2016-08-14
C005805,checking_account,2024-05-11
C005805,credit_card_gold,2024-07-24
C005806,credit_card_basic,2015-10-14
C005806,savings_account,2020-12-06
C005807,mortgage,2010-07-21
C005807,health_insurance,2017-06-11
C005807,savings_account,2017-04-12
C005807,credit_card_platinum,2024-07-02
C005807,bonds,2011-12-06
C005807,investment_account,2012-05-03
C005807,life_insurance,2007-08-07
C005807,checking_account,2023-12-01
C005808,savings_account,2024-08-05
C005808,credit_card_gold,2024-05-05
C005808,mutual_fund,2024-04-19
C005808,life_insurance,2025-10-03
C005808,checking_account,2024-12-01
C005809,credit_card_basic,2017-10-31
C005809,savings_account,2014-05-30
C005810,personal_loan,2025-08-22
C005810,savings_account,2025-10-26
C005810,checking_account,2025-01-24
C005811,car_loan,2025-08-22
C005811,credit_card_basic,2018-06-10
C005811,savings_account,2021-07-25
C005811,credit_card_gold,2025-01-22
C005811,checking_account,2014-07-14
C005812,credit_card_basic,2012-11-24
C005812,mortgage,2023-06-11
C005812,savings_account,2018-09-28
C005812,checking_account,2021-10-13
C005813,business_loan,2023-11-01
C005813,business_account,2020-06-05
C005813,health_insurance,2020-10-06
C005813,credit_card_business,2024-05-07
C005813,checking_account,2022-02-02
C005814,personal_loan,2021-02-20
C005814,mortgage,2017-08-05
C005814,savings_account,2021-04-17
C005814,checking_account,2024-12-29
C005815,credit_card_basic,2024-03-18
C005815,checking_account,2024-02-27
C005815,savings_account,2024-12-27
C005815,personal_loan,2024-03-03
C005816,credit_card_basic,2020-01-18
C005816,checking_account,2022-11-29
C005816,credit_card_gold,2021-05-13
C005817,mortgage,2024-12-25
C005817,savings_account,2022-06-27
C005817,checking_account,2020-01-17
C005818,business_account,2019-12-11
C005818,credit_card_business,2023-10-28
C005818,checking_account,2019-06-28
C005818,business_loan,2014-04-18
C005819,stocks,2025-09-06
C005819,car_loan,2025-09-18
C005819,mortgage,2025-06-29
C005819,credit_card_gold,2025-08-08
C005820,credit_card_basic,2024-10-13
C005820,savings_account,2018-09-18
C005821,credit_card_basic,2012-03-15
C005821,savings_account,2015-06-16
C005821,credit_card_gold,2012-10-21
C005821,personal_loan,2023-05-12
C005821,checking_account,2013-08-31
C005822,credit_card_basic,2013-05-29
C005822,mortgage,2018-12-28
C005822,savings_account,2022-08-03
C005822,checking_account,2025-07-03
C005823,credit_card_basic,2016-06-30
C005823,checking_account,2023-05-14
C005823,credit_card_gold,2017-06-04
C005824,credit_card_basic,2020-04-17
C005824,car_loan,2025-02-24
C005824,personal_loan,2021-01-13
C005824,checking_account,2019-03-03
C005825,credit_card_basic,2023-06-16
C005825,savings_account,2015-10-13
C005825,checking_account,2024-04-26
C005825,credit_card_gold,2018-11-02
C005826,checking_account,2017-11-20
C005826,savings_account,2019-01-10
C005826,credit_card_gold,2015-04-22
C005827,credit_card_basic,2025-12-04
C005827,mortgage,2024-01-06
C005827,savings_account,2025-01-13
C005827,credit_card_gold,2023-12-07
C005827,checking_account,2025-12-03
C005828,checking_account,2011-02-07
C005828,credit_card_basic,2025-01-19
C005828,mortgage,2011-07-06
C005828,savings_account,2025-03-04
C005828,personal_loan,2012-01-29
C005829,credit_card_platinum,2025-04-23
C005829,savings_account,2025-09-07
C005829,checking_account,2025-05-01
C005829,life_insurance,2025-11-30
C005830,health_insurance,2025-09-21
C005830,savings_account,2022-07-19
C005830,checking_account,2021-05-26
C005830,life_insurance,2021-01-30
C005831,personal_loan,2015-01-05
C005831,savings_account,2022-12-27
C005831,checking_account,2020-06-09
C005831,credit_card_gold,2018-01-22
C005832,mortgage,2020-11-14
C005832,health_insurance,2024-12-17
C005832,savings_account,2025-04-16
C005832,credit_card_gold,2014-10-14
C005832,life_insurance,2024-07-20
C005832,checking_account,2017-05-30
C005833,savings_account,2024-04-03
C005833,checking_account,2019-08-02
C005834,mortgage,2012-06-24
C005834,credit_card_basic,2016-08-29
C005834,car_loan,2018-03-17
C005834,savings_account,2012-12-11
C005835,credit_card_basic,2023-09-28
C005835,mortgage,2024-02-03
C005836,business_loan,2024-05-25
C005836,business_account,2024-05-08
C005836,health_insurance,2024-08-28
C005836,credit_card_business,2020-12-20
C005836,checking_account,2022-03-24
C005837,personal_loan,2022-10-14
C005837,checking_account,2024-02-03
C005838,personal_loan,2015-01-11
C005838,savings_account,2015-12-27
C005838,checking_account,2017-09-27
C005838,credit_card_gold,2022-02-27
C005839,savings_account,2014-10-13
C005839,credit_card_gold,2023-07-22
C005839,investment_account,2020-09-12
C005839,mutual_fund,2024-08-30
C005839,life_insurance,2022-01-07
C005839,checking_account,2024-05-31
C005840,credit_card_basic,2010-11-23
C005840,checking_account,2013-12-27
C005840,credit_card_gold,2009-10-29
C005841,car_loan,2021-10-24
C005841,checking_account,2023-05-09
C005841,credit_card_gold,2023-10-15
C005842,stocks,2018-05-19
C005842,checking_account,2014-08-27
C005842,savings_account,2017-02-27
C005842,investment_account,2024-10-07
C005842,mutual_fund,2023-06-02
C005842,personal_loan,2011-10-22
C005843,credit_card_basic,2012-04-03
C005843,car_loan,2016-04-18
C005843,personal_loan,2024-01-29
C005844,mortgage,2025-01-05
C005844,savings_account,2018-06-08
C005844,checking_account,2024-11-12
C005845,savings_account,2025-10-18
C005845,checking_account,2025-09-05
C005846,credit_card_basic,2022-12-02
C005846,mortgage,2024-09-28
C005846,savings_account,2025-03-23
C005846,credit_card_gold,2021-05-21
C005846,checking_account,2021-09-03
C005847,business_loan,2008-02-29
C005847,business_account,2024-07-02
C005847,health_insurance,2019-12-19
C005847,credit_card_business,2021-04-12
C005847,checking_account,2018-08-16
C005848,credit_card_basic,2017-11-03
C005848,mortgage,2015-03-06
C005848,savings_account,2021-07-18
C005848,personal_loan,2013-04-27
C005848,checking_account,2017-06-20
C005849,checking_account,2025-03-03
C005849,credit_card_basic,2015-05-18
C005849,savings_account,2019-09-05
C005849,credit_card_gold,2019-11-19
C005849,personal_loan,2017-10-18
C005850,car_loan,2014-12-03
C005850,credit_card_basic,2024-10-06
C005850,savings_account,2020-03-18
C005850,credit_card_gold,2022-03-14
C005850,checking_account,2017-08-02
C005851,business_loan,2024-07-12
C005851,business_account,2025-02-06
C005851,health_insurance,2025-07-25
C005851,credit_card_business,2024-12-13
C005851,checking_account,2025-07-11
C005852,credit_card_basic,2020-07-17
C005852,checking_account,2023-05-30
C005852,personal_loan,2024-10-10
C005852,credit_card_gold,2023-05-08
C005853,credit_card_basic,2014-01-01
C005853,savings_account,2022-05-30
C005853,checking_account,2019-11-29
C005853,credit_card_gold,2013-11-14
C005854,car_loan,2025-10-31
C005854,credit_card_basic,2025-06-27
C005854,mortgage,2025-11-27
C005854,savings_account,2025-11-16
C005854,checking_account,2025-06-06
C005855,personal_loan,2025-03-29
C005855,checking_account,2023-04-18
C005855,credit_card_gold,2024-05-08
C005856,credit_card_basic,2025-01-24
C005856,checking_account,2023-12-18
C005856,credit_card_gold,2020-08-20
C005857,savings_account,2024-11-22
C005857,checking_account,2025-01-30
C005858,credit_card_basic,2018-04-09
C005858,mortgage,2011-01-13
C005858,savings_account,2022-10-21
C005858,credit_card_gold,2016-01-23
C005858,checking_account,2016-04-12
C005859,savings_account,2015-10-12
C005859,credit_card_gold,2011-05-19
C005860,checking_account,2013-01-12
C005860,personal_loan,2007-11-05
C005860,credit_card_gold,2020-11-17
C005861,credit_card_basic,2025-10-01
C005861,personal_loan,2014-02-12
C005862,car_loan,2021-07-23
C005862,health_insurance,2018-12-11
C005862,savings_account,2012-07-03
C005862,life_insurance,2018-12-15
C005862,checking_account,2012-08-16
C005863,credit_card_basic,2014-10-16
C005863,car_loan,2025-05-26
C005864,mortgage,2021-11-09
C005864,savings_account,2015-07-30
C005864,checking_account,2021-09-20
C005864,credit_card_gold,2012-05-13
C005865,credit_card_basic,2019-05-16
C005865,mortgage,2020-08-27
C005865,savings_account,2018-07-04
C005865,credit_card_gold,2025-09-11
C005865,personal_loan,2022-02-02
C005866,checking_account,2016-05-22
C005866,personal_loan,2012-01-23
C005866,credit_card_gold,2007-07-15
C005867,credit_card_basic,2024-09-25
C005867,car_loan,2025-03-25
C005867,savings_account,2025-07-06
C005867,checking_account,2023-09-28
C005868,checking_account,2019-02-16
C005868,savings_account,2017-12-17
C005868,personal_loan,2016-03-05
C005869,business_account,2020-11-11
C005869,health_insurance,2020-10-22
C005869,checking_account,2015-04-28
C005869,business_loan,2022-07-24
C005870,credit_card_basic,2023-09-12
C005870,checking_account,2023-07-07
C005870,savings_account,2016-11-25
C005870,credit_card_gold,2018-10-17
C005871,mortgage,2009-08-14
C005871,checking_account,2016-01-23
C005872,savings_account,2015-07-08
C005872,checking_account,2013-04-20
C005873,business_account,2025-03-22
C005873,health_insurance,2025-05-19
C005873,checking_account,2025-08-28
C005873,business_loan,2025-04-11
C005874,credit_card_platinum,2014-07-29
C005874,mutual_fund,2017-10-27
C005874,health_insurance,2014-04-05
C005874,savings_account,2025-08-17
C005875,personal_loan,2023-06-19
C005875,savings_account,2018-08-23
C005875,checking_account,2022-08-20
C005876,credit_card_basic,2023-06-14
C005876,car_loan,2020-02-17
C005876,savings_account,2014-07-22
C005876,checking_account,2009-04-23
C005877,car_loan,2018-07-03
C005877,mortgage,2021-02-16
C005877,savings_account,2024-12-19
C005877,mutual_fund,2020-02-23
C005877,life_insurance,2016-12-07
C005877,personal_loan,2015-09-25
C005877,checking_account,2015-08-26
C005878,stocks,2015-10-10
C005878,savings_account,2015-10-30
C005878,credit_card_gold,2020-02-12
C005878,life_insurance,2015-06-24
C005878,checking_account,2013-10-15
C005879,stocks,2007-06-11
C005879,credit_card_platinum,2008-07-02
C005879,investment_account,2024-09-23
C005879,checking_account,2023-01-09
C005880,stocks,2020-09-29
C005880,credit_card_platinum,2021-09-29
C005880,investment_account,2022-01-13
C005880,checking_account,2022-10-05
C005881,credit_card_basic,2025-10-09
C005881,mortgage,2025-09-07
C005881,savings_account,2025-07-28
C005881,credit_card_gold,2025-11-26
C005882,checking_account,2017-11-07
C005882,credit_card_basic,2021-07-28
C005882,mortgage,2019-01-24
C005882,savings_account,2015-05-03
C005882,personal_loan,2016-06-25
C005883,credit_card_basic,2021-09-03
C005883,checking_account,2022-04-07
C005884,stocks,2019-05-17
C005884,checking_account,2015-06-16
C005884,health_insurance,2016-10-29
C005884,savings_account,2019-07-20
C005884,credit_card_gold,2023-01-31
C005884,investment_account,2023-06-26
C005884,credit_card_platinum,2024-05-13
C005884,personal_loan,2023-10-09
C005885,business_account,2015-06-19
C005885,credit_card_business,2013-10-28
C005885,checking_account,2019-08-28
C005885,business_loan,2019-06-10
C005886,car_loan,2025-01-09
C005886,checking_account,2025-05-21
C005886,savings_account,2025-01-16
C005886,credit_card_gold,2025-07-11
C005887,car_loan,2025-09-04
C005887,credit_card_basic,2025-11-15
C005887,savings_account,2025-11-06
C005887,credit_card_gold,2025-10-21
C005887,checking_account,2025-10-07
C005888,credit_card_basic,2019-10-22
C005888,savings_account,2020-01-05
C005888,checking_account,2022-05-10
C005889,checking_account,2022-01-26
C005889,credit_card_gold,2010-11-12
C005890,checking_account,2017-05-22
C005890,mortgage,2020-09-03
C005890,savings_account,2023-12-19
C005890,credit_card_gold,2020-02-02
C005890,personal_loan,2025-09-15
C005891,credit_card_basic,2024-10-04
C005891,mortgage,2025-05-08
C005891,savings_account,2024-11-12
C005891,checking_account,2025-02-09
C005892,stocks,2025-05-04
C005892,mortgage,2025-03-17
C005892,savings_account,2017-03-11
C005892,investment_account,2023-01-13
C005892,mutual_fund,2019-07-16
C005892,credit_card_platinum,2019-03-28
C005892,life_insurance,2020-08-10
C005892,checking_account,2019-11-26
C005893,credit_card_basic,2020-08-21
C005893,car_loan,2024-11-24
C005893,mortgage,2023-02-25
C005893,checking_account,2021-04-03
C005894,personal_loan,2021-11-13
C005894,credit_card_gold,2022-08-18
C005895,credit_card_basic,2024-06-18
C005895,savings_account,2025-02-23
C005895,credit_card_gold,2025-09-08
C005895,personal_loan,2024-12-16
C005895,checking_account,2025-06-10
C005896,checking_account,2012-07-04
C005896,credit_card_basic,2012-04-26
C005896,savings_account,2019-06-17
C005896,credit_card_gold,2025-07-21
C005896,personal_loan,2012-11-07
C005897,personal_loan,2020-03-29
C005897,checking_account,2023-08-07
C005897,credit_card_gold,2024-11-15
C005898,credit_card_basic,2017-08-02
C005898,savings_account,2019-04-25
C005899,mortgage,2020-05-23
C005899,savings_account,2018-02-05
C005899,credit_card_gold,2016-02-15
C005899,credit_card_platinum,2023-08-09
C005899,mutual_fund,2023-12-22
C005899,personal_loan,2024-06-27
C005899,checking_account,2017-06-08
C005900,personal_loan,2025-07-01
C005900,checking_account,2023-01-15
C005901,mortgage,2017-08-30
C005901,savings_account,2023-10-27
C005902,mortgage,2016-08-25
C005902,checking_account,2020-11-04
C005903,credit_card_basic,2015-08-20
C005903,checking_account,2013-03-31
C005904,savings_account,2023-12-22
C005904,credit_card_gold,2020-03-14
C005905,mortgage,2024-11-03
C005905,savings_account,2021-05-05
C005905,credit_card_gold,2021-06-16
C005905,personal_loan,2019-11-22
C005905,checking_account,2022-07-02
C005906,car_loan,2019-12-15
C005906,credit_card_basic,2019-05-01
C005906,mortgage,2016-11-09
C005906,credit_card_gold,2018-09-05
C005906,checking_account,2019-10-03
C005907,savings_account,2025-02-09
C005907,checking_account,2025-08-29
C005908,credit_card_basic,2025-08-04
C005908,savings_account,2016-05-05
C005908,checking_account,2018-05-29
C005909,checking_account,2015-03-11
C005909,savings_account,2018-04-19
C005909,credit_card_platinum,2008-03-20
C005909,mutual_fund,2024-07-20
C005909,investment_account,2019-05-07
C005909,life_insurance,2021-07-01
C005909,personal_loan,2011-04-14
C005910,checking_account,2019-11-12
C005910,credit_card_gold,2018-08-05
C005911,business_account,2024-10-14
C005911,health_insurance,2020-11-03
C005911,checking_account,2024-04-02
C005911,business_loan,2021-04-11
C005912,business_loan,2025-06-03
C005912,business_account,2022-10-08
C005912,health_insurance,2024-04-04
C005912,credit_card_business,2021-04-15
C005912,checking_account,2020-01-29
C005913,credit_card_basic,2019-12-27
C005913,savings_account,2025-04-25
C005913,checking_account,2013-05-27
C005914,credit_card_basic,2022-04-08
C005914,mortgage,2018-11-17
C005914,savings_account,2018-04-05
C005914,credit_card_gold,2020-10-16
C005914,checking_account,2023-02-17
C005915,stocks,2012-06-02
C005915,mortgage,2011-06-30
C005915,health_insurance,2020-11-06
C005915,savings_account,2020-06-15
C005915,mutual_fund,2017-12-22
C005915,personal_loan,2020-06-24
C005915,checking_account,2022-09-27
C005916,car_loan,2021-07-11
C005916,checking_account,2018-01-27
C005916,mortgage,2024-11-18
C005916,life_insurance,2020-04-23
C005916,personal_loan,2017-07-26
C005917,credit_card_basic,2022-01-11
C005917,credit_card_gold,2019-06-17
C005918,savings_account,2025-04-05
C005918,personal_loan,2025-02-21
C005919,mortgage,2024-03-22
C005919,savings_account,2024-02-26
C005919,checking_account,2025-01-30
